"regionID","solarSystemID","solarSystemName","security","securityClass"
10000020,30001650,"Riramia",0.565731,"B1"
10000020,30001651,"Nafomeh",0.709062,"B1"
10000020,30001652,"Pimsu",0.725185,"B1"
10000020,30001653,"Jarzalad",0.610019,"B1"
10000020,30001654,"Matyas",0.554138,"B1"
10000020,30001655,"Imeshasa",0.584965,"B1"
10000020,30001656,"Ivih",0.548596,"B1"
10000020,30001657,"Seil",0.58785,"B1"
10000020,30001658,"Mani",0.822145,"B"
10000020,30001659,"Sehmosh",0.57006,"B1"
10000020,30001660,"Dabrid",0.64884,"B1"
10000020,30001661,"Gyerzen",0.43818,"B2"
10000020,30001662,"Hibi",0.50365,"B1"
10000020,30001663,"Gemodi",0.359262,"B2"
10000020,30001664,"Chamume",0.291687,"B2"
10000020,30001665,"Nuzair",0.535057,"B1"
10000020,30001666,"Pera",0.455398,"B1"
10000020,30001667,"Shousran",0.550819,"B1"
10000020,30001668,"Yong",0.286131,"B2"
10000020,30001669,"Pimebeka",0.684396,"B1"
10000020,30001670,"Baviasi",0.804102,"B"
10000020,30001671,"Tash-Murkon Prime",0.832134,"B"
10000020,30001672,"Emrayur",1,"A"
10000020,30001673,"Shesha",0.939664,"B"
10000020,30001674,"Hilaban",0.891444,"B"
10000020,30001675,"Sacalan",0.562881,"B1"
10000020,30001676,"Mimen",0.526744,"B1"
10000020,30001677,"Thashkarai",0.611164,"B1"
10000020,30001678,"Atoosh",0.630162,"B1"
10000020,30001679,"Unkah",0.647908,"B1"
10000020,30001680,"Hoona",0.488944,"B1"
10000020,30001681,"Teshkat",0.420654,"B2"
10000020,30001682,"Keshirou",0.236506,"B3"
10000020,30001683,"Nasesharafa",0.170233,"B3"
10000020,30001684,"Tirbam",0.156006,"B3"
10000020,30001685,"Ordat",0.269502,"B2"
10000020,30001686,"Rethan",0.37302,"B2"
10000020,30001687,"Lossa",0.83594,"B"
10000020,30001688,"Onazel",0.736159,"B1"
10000020,30001689,"Asesamy",0.645109,"B1"
10000020,30001690,"Hostni",0.791946,"B"
10000020,30001691,"Mimime",0.845326,"B"
10000020,30001692,"Kibursha",0.761763,"B"
10000020,30001693,"Perdan",0.857557,"B"
10000020,30001694,"Abai",0.730619,"B1"
10000020,30001695,"Nehkiah",0.614642,"B1"
10000020,30001696,"Iro",0.563121,"B1"
10000020,30001697,"Ahkour",0.660782,"B1"
10000020,30001698,"Gaknem",0.614769,"B1"
10000020,30001699,"Siyi",0.509937,"B1"
10000020,30001700,"Remoriu",0.653494,"B1"
10000020,30001701,"Yanuel",0.751635,"B"
10000020,30001702,"Nafrivik",0.588434,"B1"
10000020,30001703,"Taru",0.750378,"B"
10000020,30001704,"Arkoz",0.783142,"B"
10000020,30001705,"Azhgabid",0.803226,"B"
10000020,30001706,"Jinizu",0.785975,"B"
10000020,30001707,"Phoren",0.605045,"B1"
10000020,30001708,"Asezai",0.640194,"B1"
10000020,30001709,"Ferira",0.582023,"B1"
10000020,30001710,"Yeder",0.631409,"B1"
10000020,30001711,"Azerakish",0.633394,"B1"
10000020,30001712,"Lari",0.493032,"B1"
10000020,30001713,"Yasud",0.628312,"B1"
10000020,30001714,"Ghishul",0.703417,"B1"
10000020,30001715,"Moutid",0.705992,"B1"
10000020,30001716,"Goni",0.787519,"B"
10000020,30001717,"Adar",0.796463,"B"
10000020,30001718,"Paye",0.642081,"B1"
10000020,30001719,"Sagain",0.43391,"B2"
10000020,30001720,"Modun",0.341332,"B2"
10000020,30001721,"Saminer",0.291739,"B2"
10000020,30001722,"Marthia",0.925733,"B"
10000020,30001723,"Assiad",0.947641,"B"
10000020,30001724,"Rumida",0.910481,"B"
10000020,30001725,"Nosodnis",0.929034,"B"
10000020,30001726,"Iswa",0.835361,"B"
10000020,30001727,"Rand",0.866089,"B"
10000020,30001728,"Sizamod",0.717975,"B1"
10000020,30001729,"Sinid",0.729366,"B1"
10000020,30001730,"Alra",0.818921,"B"
10000020,30001731,"Ilas",0.833348,"B"
10000020,30001732,"Zith",0.867339,"B"
10000020,30001733,"Tew",0.949794,"B"
10000020,30001734,"Zehru",0.911673,"B"
10000020,30001735,"Uhodoh",0.803802,"B"
10000020,30001736,"Esa",0.75732,"B"
10000020,30001737,"Hath",0.796701,"B"
10000020,30001738,"Judra",0.7616,"B"
10000020,30001739,"Sharios",0.660337,"B1"
10000020,30001740,"Arakor",0.692631,"B1"
10000020,30001741,"Ahteer",0.696988,"B1"
10000020,30001742,"Kari",0.568303,"B1"
10000021,30001743,"JUE-DX",-0.348088,"K2"
10000021,30001744,"HLR-GL",-0.24722,"K1"
10000021,30001745,"80G-H5",-0.492482,"K3"
10000021,30001746,"2EV-BA",-0.253577,"K1"
10000021,30001747,"M1-PX9",-0.342505,"K2"
10000021,30001748,"W9-TFD",-0.138357,"K"
10000021,30001749,"QHH-13",-0.581343,"K4"
10000021,30001750,"J4AQ-O",-0.60893,"K4"
10000021,30001751,"O-O2GN",-0.235745,"K1"
10000021,30001752,"I-HRX3",-0.172655,"K"
10000021,30001753,"XUPK-Z",-0.177313,"K"
10000021,30001754,"M4U-EH",-0.625457,"K5"
10000021,30001755,"WK2F-Y",-0.199044,"K"
10000021,30001756,"WIO-OL",-0.143134,"K"
10000021,30001757,"1-10QG",-0.017076,"K"
10000021,30001758,"YQM-P1",-0.172637,"K"
10000021,30001759,"6-GRN7",-0.010926,"K"
10000021,30001760,"TFPT-U",-0.01,"K"
10000021,30001761,"D-JVGJ",-0.222152,"K"
10000021,30001762,"K4UV-G",-0.274301,"K1"
10000021,30001763,"Q7E-DU",-0.262925,"K1"
10000021,30001764,"9Z-XJN",-0.258813,"K1"
10000021,30001765,"ZEZ1-9",-0.414721,"K3"
10000021,30001766,"QFRV-2",-0.461255,"K3"
10000021,30001767,"HZID-J",-0.226895,"K1"
10000021,30001768,"8-AA98",-0.368823,"K2"
10000021,30001769,"EZWQ-X",-0.662317,"K5"
10000021,30001770,"2ULC-J",-0.749441,"K6"
10000021,30001771,"T0DT-T",-0.853097,"K7"
10000021,30001772,"QG3-Z0",-0.329124,"K2"
10000021,30001773,"RT64-C",-0.234028,"K1"
10000021,30001774,"2ID-87",-0.335264,"K2"
10000021,30001775,"FVQF-W",-0.334996,"K2"
10000021,30001776,"8K-QCZ",-0.361777,"K2"
10000021,30001777,"JBUH-H",-0.484983,"K3"
10000021,30001778,"XDTW-F",-0.432268,"K3"
10000021,30001779,"0-4VQL",-0.487794,"K3"
10000021,30001780,"SN-DZ6",-0.66514,"K5"
10000021,30001781,"DJ-GBH",-0.625448,"K5"
10000021,30001782,"I0N-BM",-0.749405,"K6"
10000021,30001783,"QOK-SX",-0.609011,"K4"
10000021,30001784,"24I-FE",-0.718405,"K5"
10000021,30001785,"4H-YJZ",-0.759395,"K6"
10000021,30001786,"2-84WC",-0.885164,"K7"
10000021,30001787,"V-SEE6",-0.695245,"K5"
10000021,30001788,"U-FQ21",-0.896369,"K7"
10000021,30001789,"NHKO-4",-0.755919,"K6"
10000021,30001790,"KGCF-5",-0.83151,"K6"
10000021,30001791,"Y-UO9U",-0.831475,"K6"
10000021,30001792,"XME-SW",-0.832821,"K6"
10000021,30001793,"JX-SOA",-0.897551,"K7"
10000021,30001794,"VH-9VO",-0.975408,"K7"
10000021,30001795,"P-T9VC",-1,"K7"
10000021,30001796,"9S-GPT",-0.250471,"K1"
10000021,30001797,"UAJ5-K",-0.227917,"K1"
10000021,30001798,"XJ-AG7",-0.262175,"K1"
10000021,30001799,"2WU-XT",-0.116622,"K"
10000021,30001800,"J7X-VN",-0.184311,"K"
10000021,30001801,"F-WCLC",-0.075115,"K"
10000021,30001802,"G-HE0N",-0.230426,"K1"
10000021,30001803,"YC-ANK",-0.161947,"K"
10000021,30001804,"LTT-AP",-0.087989,"K"
10000021,30001805,"8RL-OG",-0.543391,"K4"
10000021,30001806,"R3P0-Z",-0.745147,"K6"
10000021,30001807,"ZZK-VF",-0.620367,"K5"
10000021,30001808,"SN-Q1T",-0.740303,"K6"
10000021,30001809,"L1YK-V",-0.49638,"K3"
10000021,30001810,"ZJ-5IS",-0.433095,"K3"
10000021,30001811,"GA58-7",-0.699927,"K5"
10000021,30001812,"J-0KB3",-0.822932,"K6"
10000021,30001813,"UC-8XF",-0.737114,"K6"
10000021,30001814,"90-A1P",-0.701889,"K5"
10000021,30001815,"4AZV-W",-0.845624,"K7"
10000021,30001816,"UNV-3J",-0.708046,"K5"
10000021,30001817,"7F-2FB",-0.916113,"K7"
10000021,30001818,"MC4C-H",-0.529135,"K4"
10000021,30001819,"OW-QXW",-0.395335,"K2"
10000021,30001820,"3-QNM4",-0.739097,"K6"
10000021,30001821,"UEPO-D",-0.391565,"K2"
10000021,30001822,"NQ-M6W",-0.573936,"K4"
10000021,30001823,"P-8PDJ",-0.341869,"K2"
10000021,30001824,"VE-W7O",-0.753975,"K6"
10000021,30001825,"CNHV-M",-0.698208,"K5"
10000021,30001826,"NEU-UD",-0.677196,"K5"
10000021,30001827,"N-I024",-0.539141,"K4"
10000021,30001828,"4O-ZRI",-0.753538,"K6"
10000021,30001829,"Y-7XVJ",-0.648225,"K5"
10000021,30001830,"RQNF-9",-0.767073,"K6"
10000022,30001831,"DSS-EZ",-0.262415,"G1"
10000022,30001832,"MB4D-4",-0.223745,"G"
10000022,30001833,"LGK-VP",-0.115761,"G"
10000022,30001834,"E-C0SR",-0.075197,"G"
10000022,30001835,"X1E-OQ",-0.099426,"G"
10000022,30001836,"VTGN-U",-0.069286,"G"
10000022,30001837,"0Y1-M7",-0.084998,"G"
10000022,30001838,"Q-Q2S6",-0.089529,"G"
10000022,30001839,"WHG2-7",-0.102182,"G"
10000022,30001840,"9RQ-L8",-0.069378,"G"
10000022,30001841,"32-GI9",-0.078905,"G"
10000022,30001842,"TG-Z23",-0.050998,"G"
10000022,30001843,"IP-MVJ",-0.040329,"G"
10000022,30001844,"4J-ZC9",-0.061376,"G"
10000022,30001845,"7R5-7R",-0.130175,"G"
10000022,30001846,"Y1-UQ2",-0.17008,"G"
10000022,30001847,"HM-UVD",-0.248875,"G"
10000022,30001848,"G-ME2K",-0.262748,"G1"
10000022,30001849,"WNS-7J",-0.306767,"G1"
10000022,30001850,"57M7-W",-0.221738,"G"
10000022,30001851,"JS-E8E",-0.066811,"G"
10000022,30001852,"FV-SE8",-0.076662,"G"
10000022,30001853,"FZSW-Y",-0.061376,"G"
10000022,30001854,"UF-KKH",-0.053254,"G"
10000022,30001855,"O5Y3-W",-0.084912,"G"
10000022,30001856,"0GN-VO",-0.090253,"G"
10000022,30001857,"9U6-SV",-0.076951,"G"
10000022,30001858,"4GQ-XQ",-0.029418,"G"
10000022,30001859,"R8-5XF",-0.027154,"G"
10000022,30001860,"2IGP-1",-0.02866,"G"
10000022,30001861,"Z2-QQP",-0.026124,"G"
10000022,30001862,"GDEW-0",-0.024463,"G"
10000022,30001863,"PSJ-10",-0.024412,"G"
10000022,30001864,"2-V0KY",-0.023129,"G"
10000022,30001865,"U-WLT9",-0.036238,"G"
10000022,30001866,"ZG8Q-N",-0.038233,"G"
10000022,30001867,"40GX-P",-0.023166,"G"
10000022,30001868,"37S-KO",-0.036925,"G"
10000022,30001869,"4J9-DK",-0.05748,"G"
10000022,30001870,"A-GPTM",-0.081284,"G"
10000022,30001871,"HQ-TDJ",-0.035163,"G"
10000022,30001872,"WBLF-0",-0.026483,"G"
10000022,30001873,"GDO-7H",-0.031773,"G"
10000022,30001874,"NZG-LF",-0.021909,"G"
10000022,30001875,"UJM-RD",-0.015578,"G"
10000022,30001876,"L0AD-B",-0.019055,"G"
10000022,30001877,"8ZO-CK",-0.010962,"G"
10000022,30001878,"WEQT-K",-0.014547,"G"
10000022,30001879,"8O-OSG",-0.025867,"G"
10000022,30001880,"1H-I12",-0.006303,"G"
10000022,30001881,"D9D-GD",-0.004944,"G"
10000022,30001882,"4A-XJ6",-0.008494,"G"
10000022,30001883,"GU-54G",-0.005934,"G"
10000022,30001884,"7-X3RN",-0.014616,"G"
10000022,30001885,"BF-FVB",-0.002907,"G"
10000022,30001886,"9O-ZTS",-0.006046,"G"
10000022,30001887,"8KQR-O",-0.017112,"G"
10000022,30001888,"F9SX-1",-0.012751,"G"
10000022,30001889,"0G-A25",-0.021005,"G"
10000022,30001890,"WJO0-G",-0.00553,"G"
10000022,30001891,"S91-TI",-0.007382,"G"
10000022,30001892,"V1V-6F",-0.008347,"G"
10000022,30001893,"S-DLKC",-0.124875,"G"
10000022,30001894,"42-UOW",-0.132584,"G"
10000022,30001895,"CBGG-0",-0.119938,"G"
10000022,30001896,"A4UG-O",-0.13047,"G"
10000022,30001897,"W-VXL9",-0.15655,"G"
10000022,30001898,"U2-BJ2",-0.186863,"G"
10000022,30001899,"UKYS-5",-0.127819,"G"
10000022,30001900,"RV5-DW",-0.119389,"G"
10000022,30001901,"KP-FQ1",-0.109468,"G"
10000022,30001902,"RLDS-R",-0.103091,"G"
10000022,30001903,"QM-O7J",-0.135849,"G"
10000022,30001904,"0-7XA8",-0.065042,"G"
10000022,30001905,"X5O1-L",-0.007545,"G"
10000022,30001906,"F-TVAP",-0.006018,"G"
10000022,30001907,"6Y-0TW",-0.006347,"G"
10000022,30001908,"TL-T9Z",-0.005484,"G"
10000022,30001909,"E7-WSY",-0.005755,"G"
10000022,30001910,"B-G1LG",-0.005767,"G"
10000022,30001911,"T-8UOF",-0.242257,"G"
10000022,30001912,"DP-2WP",-0.275743,"G1"
10000022,30001913,"MMR-LZ",-0.32445,"G1"
10000022,30001914,"I-ME3L",-0.195234,"G"
10000022,30001915,"YE17-R",-0.349174,"G1"
10000022,30001916,"T7-JNB",-0.308863,"G1"
10000022,30001917,"LB0-A1",-0.343054,"G1"
10000022,30001918,"S-BWWQ",-0.222267,"G"
10000022,30001919,"Z-R96X",-0.280936,"G1"
10000022,30001920,"J-AYLV",-0.367488,"G2"
10000022,30001921,"DABV-N",-0.364226,"G2"
10000022,30001922,"ZH-KEV",-0.186279,"G"
10000022,30001923,"LC-1ED",-0.140424,"G"
10000022,30001924,"RPS-0K",-0.209691,"G"
10000022,30001925,"VNPF-7",-0.105743,"G"
10000022,30001926,"CJF-1P",-0.10035,"G"
10000022,30001927,"U6-FCE",-0.231423,"G"
10000022,30001928,"L6B-0N",-0.231015,"G"
10000022,30001929,"Z-XMUC",-0.132023,"G"
10000022,30001930,"6QBH-S",-0.24983,"G"
10000022,30001931,"RRWI-5",-0.038169,"G"
10000022,30001932,"Y-4U62",-0.057834,"G"
10000022,30001933,"EAWE-2",-0.063963,"G"
10000022,30001934,"I-3FET",-0.030902,"G"
10000022,30001935,"QCKK-T",-0.055598,"G"
10000022,30001936,"RP-H66",-0.070341,"G"
10000022,30001937,"JU-UYK",-0.05592,"G"
10000022,30001938,"O-FTHE",-0.042107,"G"
10000022,30001939,"W-Q233",-0.026992,"G"
10000022,30001940,"4XW2-D",-0.027365,"G"
10000022,30001941,"J5NU-K",-0.029636,"G"
10000022,30001942,"EOT-XL",-0.020798,"G"
10000022,30001943,"RVRE-Z",-0.02102,"G"
10000022,30001944,"B-2UL0",-0.015421,"G"
10000022,30001945,"L-A9FS",-0.01273,"G"
10000022,30001946,"OOO-FS",-0.012482,"G"
10000022,30001947,"373Z-7",-0.007631,"G"
10000022,30001948,"JVJ2-N",-0.169824,"G"
10000022,30001949,"2B-3M4",-0.143621,"G"
10000022,30001950,"A-XASO",-0.150682,"G"
10000022,30001951,"5J-UEX",-0.147938,"G"
10000022,30001952,"1H4V-O",-0.100037,"G"
10000022,30001953,"LGL-SD",-0.16599,"G"
10000022,30001954,"A-DZA8",-0.190341,"G"
10000022,30001955,"O-CT8N",-0.070846,"G"
10000022,30001956,"Z-6YQC",-0.208636,"G"
10000022,30001957,"F7-ICZ",-0.264578,"G1"
10000022,30001958,"XFBE-T",-0.185926,NULL
10000022,30001959,"T-NNJZ",-0.302784,"G1"
10000022,30001960,"DK6W-I",-0.115376,"G"
10000022,30001961,"0T-LIB",-0.206225,"G"
10000022,30001962,"NRT4-U",-0.326985,"G1"
10000023,30001963,"KQK1-2",-0.160657,"J"
10000023,30001964,"O-BY0Y",-0.13958,"J"
10000023,30001965,"2D-0SO",-0.154628,"J"
10000023,30001966,"UR-E6D",-0.189047,"J"
10000023,30001967,"X47L-Q",-0.250256,"J1"
10000023,30001968,"D7T-C0",-0.198677,"J"
10000023,30001969,"KI-TL0",-0.179452,"J"
10000023,30001970,"EL8-4Q",-0.159827,"J"
10000023,30001971,"JC-YX8",-0.134225,"J"
10000023,30001972,"5-9WNU",-0.1889,"J"
10000023,30001973,"XI-VUF",-0.185448,"J"
10000023,30001974,"N-H32Y",-0.147427,"J"
10000023,30001975,"12YA-2",-0.175103,"J"
10000023,30001976,"BDV3-T",-0.157582,"J"
10000023,30001977,"J-CIJV",-0.243942,"J"
10000023,30001978,"X-7OMU",-0.141435,"J"
10000023,30001979,"CXN1-Z",-0.124012,"J"
10000023,30001980,"KLY-C0",-0.097906,"J"
10000023,30001981,"CL6-ZG",-0.122401,"J"
10000023,30001982,"G95-VZ",-0.241553,"J"
10000023,30001983,"ROIR-Y",-0.239697,"J"
10000023,30001984,"EC-P8R",-0.446575,"J2"
10000023,30001985,"EWOK-K",-0.313539,"J1"
10000023,30001986,"O-N8XZ",-0.186457,"J"
10000023,30001987,"G-M4I8",-0.298389,"J1"
10000023,30001988,"MI6O-6",-0.132399,"J"
10000023,30001989,"L-TS8S",-0.207359,"J"
10000023,30001990,"93PI-4",-0.174663,"J"
10000023,30001991,"ION-FG",-0.133997,"J"
10000023,30001992,"C-H9X7",-0.11086,"J"
10000023,30001993,"A8I-C5",-0.115486,"J"
10000023,30001994,"DK-FXK",-0.075216,"J"
10000023,30001995,"M-76XI",-0.076331,"J"
10000023,30001996,"ZJET-E",-0.098637,"J"
10000023,30001997,"U-INPD",-0.104164,"J"
10000023,30001998,"WW-KGD",-0.179159,NULL
10000023,30001999,"XQ-PXU",-0.149838,"J"
10000023,30002000,"M-YCD4",-0.181622,"J"
10000023,30002001,"Q-5211",-0.144558,"J"
10000023,30002002,"R-2R0G",-0.212525,"J"
10000023,30002003,"CR-AQH",-0.275358,"J1"
10000023,30002004,"8S-0E1",-0.226813,"J"
10000023,30002005,"5ZXX-K",-0.229454,"J"
10000023,30002006,"JE-D5U",-0.217207,"J"
10000023,30002007,"2-6TGQ",-0.211345,"J"
10000023,30002008,"OE-9UF",-0.209479,"J"
10000023,30002009,"PFU-LH",-0.257485,"J1"
10000023,30002010,"R6XN-9",-0.18139,"J"
10000023,30002011,"3V8-LJ",-0.173264,"J"
10000023,30002012,"B8EN-S",-0.161461,"J"
10000023,30002013,"R-LW2I",-0.153427,"J"
10000023,30002014,"DP-1YE",-0.172616,"J"
10000023,30002015,"4-ABS8",-0.194327,"J"
10000023,30002016,"7RM-N0",-0.06264,"J"
10000023,30002017,"S-MDYI",-0.052288,"J"
10000023,30002018,"ZKYV-W",-0.055621,"J"
10000023,30002019,"F-NMX6",-0.059062,"J"
10000023,30002020,"GA-P6C",-0.081671,"J"
10000023,30002021,"FWA-4V",-0.022551,"J"
10000023,30002022,"RZC-16",-0.030471,"J"
10000023,30002023,"RD-G2R",-0.132531,"J"
10000023,30002024,"UC3H-Y",-0.097873,"J"
10000023,30002025,"6GWE-A",-0.07741,"J"
10000023,30002026,"J-OK0C",-0.05501,"J"
10000023,30002027,"KDV-DE",-0.087296,"J"
10000023,30002028,"MT9Q-S",-0.086128,"J"
10000023,30002029,"B-9C24",-0.067233,"J"
10000023,30002030,"P-2TTL",-0.099031,"J"
10000023,30002031,"7X-VKB",-0.0652,"J"
10000023,30002032,"E-Z2ZX",-0.116333,"J"
10000023,30002033,"RORZ-H",-0.127091,"J"
10000023,30002034,"O-A6YN",-0.123892,"J"
10000023,30002035,"MQ-NPY",-0.029128,"J"
10000023,30002036,"D2-HOS",-0.029949,"J"
10000023,30002037,"Y2-6EA",-0.025357,"J"
10000023,30002038,"TFA0-U",-0.029275,"J"
10000023,30002039,"RQH-MY",-0.028506,"J"
10000023,30002040,"HPS5-C",-0.035367,"J"
10000023,30002041,"DT-TCD",-0.021529,"J"
10000023,30002042,"KU5R-W",-0.171683,"J"
10000023,30002043,"H1-J33",-0.201528,"J"
10000023,30002044,"Y-C3EQ",-0.141766,"J"
10000023,30002045,"OGV-AS",-0.142161,"J"
10000023,30002046,"7D-0SQ",-0.122182,"J"
10000023,30002047,"UI-8ZE",-0.206598,"J"
10000042,30002048,"Bei",0.564869,"D1"
10000042,30002049,"Uttindar",0.50443,"D1"
10000042,30002050,"Hagilur",0.362024,"E"
10000042,30002051,"Anher",0.464528,"D1"
10000042,30002052,"Ragnarg",0.389339,"E"
10000042,30002053,"Hek",0.549668,"D1"
10000042,30002054,"Hror",0.511519,"D1"
10000042,30002055,"Amo",0.474411,"D1"
10000042,30002056,"Resbroko",0.437876,"E"
10000042,30002057,"Hadozeko",0.396071,"E"
10000042,30002058,"Ardar",0.366011,"E"
10000042,30002059,"Auner",0.407542,"E"
10000042,30002060,"Evati",0.247392,"E1"
10000042,30002061,"Ofstold",0.273964,"E"
10000042,30002062,"Todifrauan",0.115855,"E1"
10000042,30002063,"Helgatild",0.151898,"E1"
10000042,30002064,"Arnstur",0.118169,"E1"
10000042,30002065,"Lasleinur",0.237848,"E1"
10000042,30002066,"Arnher",0.1921,"E1"
10000042,30002067,"Brin",0.154826,"E1"
10000042,30002068,"Nakugard",0.520912,"D1"
10000042,30002069,"Traun",0.629521,"D1"
10000042,30002070,"Uriok",0.50324,"D1"
10000042,30002071,"Barkrik",0.56238,"D1"
10000042,30002072,"Inder",0.510338,"D1"
10000042,30002073,"Tvink",0.476867,"D1"
10000042,30002074,"Lanngisi",0.461206,"D1"
10000042,30002075,"Hjoramold",0.509212,"D1"
10000042,30002076,"Dudreda",0.292149,"E"
10000042,30002077,"Hakisalki",0.211785,"E1"
10000042,30002078,"Arwa",0.12731,"E1"
10000042,30002079,"Krirald",0.164744,"E1"
10000042,30002080,"Arifsdald",0.092769,"E1"
10000042,30002081,"Ansen",0.13638,"E1"
10000042,30002082,"Floseswin",0.402952,"E"
10000042,30002083,"Uisper",0.392681,"E"
10000042,30002084,"Aset",0.355244,"E"
10000042,30002085,"Eytjangard",0.361598,"E"
10000042,30002086,"Turnur",0.387434,"E"
10000042,30002087,"Isbrabata",0.355195,"E"
10000042,30002088,"Vimeini",0.353285,"E"
10000042,30002089,"Avenod",0.385905,"E"
10000042,30002090,"Frerstorn",0.306094,"E"
10000042,30002091,"Ontorn",0.321813,"E"
10000042,30002092,"Sirekur",0.311342,"E"
10000042,30002093,"Gebuladi",0.263332,"E"
10000042,30002094,"Ebolfer",0.252911,"E"
10000042,30002095,"Eszur",0.212796,"E1"
10000042,30002096,"Hofjaldgund",0.265825,"E"
10000042,30002097,"Klogori",0.298558,"E"
10000042,30002098,"Orfrold",0.228674,"E1"
10000042,30002099,"Egmar",0.252872,"E"
10000042,30002100,"Taff",0.154256,"E1"
10000042,30002101,"Ualkin",0.15012,"E1"
10000042,30002102,"Gukarla",0.124563,"E1"
10000025,30002103,"NS2L-4",-0.576434,"I4"
10000025,30002104,"QI-S9W",-0.34191,"I1"
10000025,30002105,"B-S347",-0.58103,"I4"
10000025,30002106,"PPFB-U",-0.074166,"I"
10000025,30002107,"AF0-V5",-0.39875,"I2"
10000025,30002108,"B-A587",-0.233449,"I"
10000025,30002109,"Y19P-1",-0.171218,"I"
10000025,30002110,"B9E-H6",-0.365429,"I2"
10000025,30002111,"SPBS-6",-0.18178,"I"
10000025,30002112,"JDAS-0",-0.293116,"I1"
10000025,30002113,"A4B-V5",-0.153185,"I"
10000025,30002114,"LN-56V",-0.218239,"I"
10000025,30002115,"Y2-QUV",-0.278498,"I1"
10000025,30002116,"O7-7UX",-0.257473,"I1"
10000025,30002117,"Z8-81T",-0.185621,"I"
10000025,30002118,"XD-JW7",-0.236784,"I"
10000025,30002119,"DY-P7Q",-0.227251,NULL
10000025,30002120,"H-RXNZ",-0.204139,"I"
10000025,30002121,"ZBP-TP",-0.095347,"I"
10000025,30002122,"XVV-21",-0.320979,"I1"
10000025,30002123,"GXK-7F",-0.329207,"I1"
10000025,30002124,"EA-HSA",-0.516159,"I3"
10000025,30002125,"78TS-Q",-0.182808,"I"
10000025,30002126,"WYF8-8",-0.604062,"I4"
10000025,30002127,"CJNF-J",-0.219211,"I"
10000025,30002128,"FYI-49",-0.695616,"I5"
10000025,30002129,"RF6T-8",-0.593801,"I4"
10000025,30002130,"ZJA-6U",-0.570409,"I4"
10000025,30002131,"94FR-S",-0.619909,"I4"
10000025,30002132,"Q-HJ97",-0.416475,"I2"
10000025,30002133,"GM-0K7",-0.386889,"I2"
10000025,30002134,"I-NGI8",-0.588022,"I4"
10000025,30002135,"R-ZUOL",-0.639294,"I4"
10000025,30002136,"E1F-LK",-0.452558,"I3"
10000025,30002137,"Z4-QLD",-0.28382,"I1"
10000025,30002138,"QE-E1D",-0.273868,"I1"
10000025,30002139,"LK1K-5",-0.298336,"I1"
10000025,30002140,"REB-KR",-0.271136,"I1"
10000025,30002141,"Z-H2MA",-0.272969,"I1"
10000025,30002142,"L-5JCJ",-0.258915,"I1"
10000025,30002143,"B-KDOZ",-0.254473,"I1"
10000025,30002144,"4-GB14",-0.250968,"I1"
10000025,30002145,"PH-NFR",-0.241709,"I"
10000025,30002146,"DW-N2S",-0.213712,"I"
10000025,30002147,"W-FHWJ",-0.235296,"I"
10000025,30002148,"X-6WC7",-0.374666,"I2"
10000025,30002149,"D-BAMJ",-0.133085,"I"
10000025,30002150,"JKWP-U",-0.236184,"I"
10000025,30002151,"RHE7-W",-0.083032,"I"
10000025,30002152,"F76-8Q",-0.060216,"I"
10000025,30002153,"O3Z5-G",-0.647334,"I4"
10000025,30002154,"4DV-1T",-0.586491,"I4"
10000025,30002155,"XS-K1O",-0.543662,"I3"
10000025,30002156,"FN-DSR",-0.397824,"I2"
10000025,30002157,"B-R5RB",-0.708121,"I5"
10000025,30002158,"7-ZT1Y",-0.302305,"I1"
10000025,30002159,"9-XN3F",-0.349488,"I1"
10000025,30002160,"AC-7LZ",-0.301448,"I1"
10000025,30002161,"LBA-SO",-0.27409,"I1"
10000025,30002162,"Y-FZ5N",-0.413374,"I2"
10000025,30002163,"E8-YS9",-0.304436,"I1"
10000025,30002164,"U79-JF",-0.555577,"I4"
10000025,30002165,"B2-UQW",-0.371999,"I2"
10000025,30002166,"U9U-TQ",-0.345221,"I1"
10000025,30002167,"6-I162",-0.477305,"I3"
10000025,30002168,"08-N7Q",-0.716019,"I5"
10000025,30002169,"Y-C4AL",-0.686753,"I5"
10000025,30002170,"CKX-RW",-0.627516,"I4"
10000025,30002171,"8X6T-8",-0.653027,"I5"
10000025,30002172,"W4E-IT",-0.597843,"I4"
10000025,30002173,"OP9L-F",-0.582505,"I4"
10000025,30002174,"J-QA7I",-0.480517,"I3"
10000025,30002175,"2O-EEW",-0.761683,"I6"
10000025,30002176,"Y-N4EF",-0.787164,"I6"
10000025,30002177,"7YSF-E",-0.37515,"I2"
10000025,30002178,"KCDX-7",-0.579184,"I4"
10000025,30002179,"O7-VJ5",-0.568739,"I4"
10000025,30002180,"FRTC-5",-0.601911,"I4"
10000025,30002181,"M-ZJWJ",-0.473106,"I3"
10000025,30002182,"R-ORB7",-0.596413,"I4"
10000025,30002183,"RU-PT9",-0.609938,"I4"
10000025,30002184,"DR-427",-0.686214,"I5"
10000025,30002185,"NI-J0B",-0.493748,"I3"
10000025,30002186,"QN-6J2",-0.722518,"I5"
10000043,30002187,"Amarr",1,"A"
10000043,30002188,"Boranai",0.893772,"B"
10000043,30002189,"Hedion",0.963853,"A"
